profile_gender,profile_age,work_country,work_province,profile_years_experience,work_years_in_company,work_years_in_current_position,work_people_in_charge_of,profile_studies_level,profile_studies_level_state,profile_career,profile_university,profile_specialization_courses,profile_open_source_contributions,profile_programming_as_hobby,work_role,tools_platform,tools_programming_languages,tools_frameworks,tools_data_bases,tools_qa_testing,tools_IDEs,tools_work_pc_os,tools_cellphone_os,work_on_call_duty,salary_on_call_duty_charge,work_on_call_duty_charge_type,work_contract_type,salary_monthly_GROSS,salary_monthly_NET,salary_in_usd,salary_satisfaction,salary_comparison_last_semester,salary_has_bonus,salary_inflation_adjustment_2020,salary_percentage_inflation_adjustment_2020,salary_month_last_inflation_adjustment,work_has_violence_situations,profile_has_disabilities_hiring_difficulties,company_employee_number,company_main_activity,company_recommended,company_diversity_policies
Male,31,Argentina,Ciudad Autónoma de Buenos Aires,10.0,3.0,3.0,0,Terciary,Complete,Tecnicatura Superior en Análisis de Sistemas,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"AIX, Amazon Web Services, Docker, HP-UX, Linux, VMWare",Bash/Shell,None,None,None,Sublime Text,GNU/Linux,Android,"Yes, passive",1360.0,Net,Full-Time,95125.0,74144.0,,3,3,One salary,No,0.0,0,In a previous job,No,1001-2000,Other industries,7,6
Male,22,Argentina,Ciudad Autónoma de Buenos Aires,2.0,0.0,2.0,0,University,Ongoing,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,No,Yes,Yes,SysAdmin / DevOps / SRE,"Docker, Kubernetes, Linux, OpenShift, VMWare","Bash/Shell, Python",None,Oracle,None,Visual Studio Code,Windows,Android,"Yes, passive",15.0,Percentage of my salary,Full-Time,100000.0,82000.0,,4,4,One salary,Two,30.0,6,Never,Yes,201-500,Software based product,7,7
Male,24,Argentina,Santa Fe,4.0,1.0,1.0,0,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,No,Developer,None,Java,None,Microsoft SQL Server,None,"IntelliJ, Notepad++",Windows,iOS,No,0.0,Percentage of my salary,Full-Time,90000.0,72000.0,,3,1,From one to three salaries,Two,11.0,3,Never,,501-1000,Other industries,8,8
Male,33,Argentina,Ciudad Autónoma de Buenos Aires,6.0,9.0,5.0,0,University,Ongoing,Ingeniería en Informática,UNLaM - Universidad Nacional de La Matanza,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,SysAdmin / DevOps / SRE,"AIX, Docker, Linux, VMWare","Bash/Shell, Python",None,None,None,"Sublime Text, Vi, Vim, Visual Studio Code",Windows,Android,"Yes, passive",1000.0,Net,Full-Time,105000.0,80000.0,,2,2,Less than a salary,No,0.0,0,Never,No,1001-2000,Other industries,4,3
Male,34,Argentina,Ciudad Autónoma de Buenos Aires,14.0,7.0,7.0,0,Terciary,Incomplete,Analista de Sistemas,ESBA - Escuela Superior Buenos Aires,No,No,No,SysAdmin / DevOps / SRE,"HP-UX, Linux",Bash/Shell,None,None,None,None,Windows,iOS,"Yes, passive",4000.0,Gross,Full-Time,72300.0,57117.0,,3,3,From one to three salaries,Two,12.0,6,Never,,10001+,Other industries,7,7
Male,32,Argentina,Ciudad Autónoma de Buenos Aires,11.0,1.0,1.0,3,University,Complete,Tecnicatura Superior en Programación,UNLaM - Universidad Nacional de La Matanza,"Yes, they were paid by myself",No,No,BI Analyst / Data Analyst,"Linux, informatica powercenter",SQL,None,Oracle,None,Notepad++,Windows,Android,"Yes, active",1.0,Percentage of my salary,Full-Time,90000.0,75000.0,,3,3,Less than a salary,More than three,8.0,7,In a previous job,No,11-50,Services / Software Consulting / Digital,9,8
Male,43,Argentina,Ciudad Autónoma de Buenos Aires,22.0,4.0,3.0,0,University,Incomplete,Analista de Sistemas,UK - Universidad Kennedy,"Yes, they were paid by myself, Yes, they were paid by my employer",Yes,Yes,Middleware,"AIX, Amazon Web Services, HP-UX, Linux, VMWare, F5","Bash/Shell, HTML, Java, Javascript, Perl, PHP, Python, TypeScript","Bootstrap, jQuery, Node.js","ElasticSearch, MariaDB, Microsoft SQL Server, MongoDB, MySQL, PostgreSQL, SQLite, Oracle ",None,"Vi, Vim",Windows,Android,"Yes, passive",1600.0,Net,Full-Time,100000.0,75000.0,,2,2,Less than a salary,No,0.0,0,Never,No,1001-2000,Software based product,6,7
Male,26,Argentina,Ciudad Autónoma de Buenos Aires,0.0,0.0,0.0,0,Terciary,Ongoing,Tecnicatura Superior en Programación,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",Yes,Yes,Developer,None,"CSS, HTML, Javascript, TypeScript","Angular, Bootstrap, jQuery","Microsoft SQL Server, Oracle",None,Visual Studio Code,Windows,Android,No,0.0,Percentage of my salary,Part-Time,27000.0,21995.0,,2,2,No,No,0.0,0,Never,,101-200,Software based product,8,8
Male,50,Argentina,Ciudad Autónoma de Buenos Aires,30.0,4.0,4.0,24,University,Incomplete,Ingeniería Electrónica,,No,No,Yes,VP / C-Level,"*BSD, Linux, VMWare","C, C++, Java, Python",None,SQLite,None,"Sublime Text, Vi, Visual Studio Code",GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,480000.0,345420.0,My salary is dollarized,4,4,No,No,0.0,0,In a previous job,,1-10,Software based product,9,6
Male,26,Argentina,Mendoza,3.0,0.0,3.0,0,Terciary,Incomplete,Analista Programador,,"Yes, they were paid by myself",Yes,Yes,Developer,Docker,Java,Spring,"MariaDB, Microsoft Azure (Tables, CosmosDB, SQL, etc), MySQL","Cucumber, Cypress, JUnit, Postman, SoapUI","Eclipse, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,82000.0,67000.0,,3,3,No,No,0.0,0,In a previous job,No,51-100,Other industries,7,9
Male,30,Argentina,Ciudad Autónoma de Buenos Aires,12.0,10.0,5.0,0,Secondary,Complete,,,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Storage / Backup,"AIX, Linux, VMWare, Windows Server","Bash/Shell, VBA",None,None,None,None,Windows,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,92000.0,72000.0,,3,3,Less than a salary,No,0.0,0,In my current job,,1001-2000,Other industries,7,7
Male,22,Argentina,GBA,3.0,0.0,0.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,No,Yes,Yes,SysAdmin / DevOps / SRE,"Amazon Web Services, Docker, Kubernetes, Linux","Go, Javascript, Python, Ruby, TypeScript","Django, Flask, Node.js, Rails","Amazon RDS/Aurora, ElasticSearch, MariaDB, MongoDB, PostgreSQL, Redis","Jest, Webdriver.IO",Vim,GNU/Linux,Android,No,0.0,Gross,Remote (company from another country),170200.0,130000.0,My salary is dollarized,4,4,No,No,0.0,0,Never,No,11-50,Services / Software Consulting / Digital,9,7
Male,32,Argentina,Provincia de Buenos Aires,12.0,7.0,7.0,0,Secondary,Incomplete,Telecomunicaciones,prozcenter,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Networking,"*BSD, Docker, Linux, VMWare, proxmox",None,None,"MariaDB, MongoDB",None,"Nano, Notepad++, Vim",Windows,Android,"Yes, passive",80000.0,Net,Full-Time,42000.0,36000.0,,3,1,Less than a salary,No,0.0,0,Never,No,11-50,Other industries,8,8
Male,22,Argentina,Ciudad Autónoma de Buenos Aires,1.5,1.0,1.0,0,University,Incomplete,Ingeniería Química,"USB - Universidad Simón Bolívar (Caracas, Venezuela)","Yes, they were paid by myself",No,Yes,Developer,"Docker, Linux","CSS, HTML, Javascript",React.js,None,Jest,"Vim, Visual Studio Code",GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,60000.0,49800.0,,1,1,No,No,0.0,0,Never,No,501-1000,Other industries,1,7
Female,30,Argentina,GBA,10.0,0.0,4.0,0,University,Incomplete,Ingeniería en Informática,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself",No,Yes,Developer,"Amazon Web Services, Docker, Kubernetes, Linux","CSS, Elixir, HTML, Javascript, Ruby, SQL, TypeScript","Cordova, Rails, Stencil.js","Amazon RDS/Aurora, PostgreSQL, Redis","Mocha, Postman",Visual Studio Code,GNU/Linux,Android,No,0.0,Percentage of my salary,Remote (company from another country),283000.0,265000.0,My salary is dollarized,4,4,No,No,0.0,0,In a previous job,,51-100,Services / Software Consulting / Digital,10,10
Male,28,Argentina,Provincia de Buenos Aires,2.0,2.0,2.0,0,Secondary,Complete,,,"Yes, they were paid by myself",Yes,Yes,Developer,None,Javascript,React Native,GraphQL,None,Visual Studio Code,macOS,Android,No,0.0,Percentage of my salary,Full-Time,54120.0,47875.0,,3,3,No,One,1.0,6,Never,,101-200,Software based product,8,9
Male,22,Argentina,GBA,3.0,2.0,2.0,0,University,Ongoing,Licenciatura en Redes,UP - Universidad de Palermo,"Yes, they were paid by myself",No,Yes,SysAdmin / DevOps / SRE,"Azure, Windows Server",Bash/Shell,None,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Microsoft SQL Server",None,None,Windows,Android,No,0.0,Net,Part-Time,65000.0,40000.0,,3,2,No,One,25.0,3,Never,No,11-50,Software based product,5,9
Male,26,Argentina,GBA,5.0,0.0,4.0,0,University,Incomplete,Licenciatura en Sistemas de Información,UNLA - Universidad Nacional de Lanús,"Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Linux, Windows Server","Bash/Shell, Java","Ninguno, Symfony","MariaDB, Microsoft SQL Server, MySQL, Oracle",None,"Notepad++, Vi, Vim, Visual Studio Code",GNU/Linux,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,65000.0,55000.0,,2,2,No,No,0.0,0,In a previous job,,201-500,Software based product,7,5
Male,34,Argentina,Ciudad Autónoma de Buenos Aires,8.0,1.0,1.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself, Yes, they were paid by my employer",Yes,Yes,SysAdmin / DevOps / SRE,"Amazon Web Services, Docker, Google Cloud Platform/App Engine, Kubernetes, Linux, OpenShift, OpenStack, VMWare","Bash/Shell, Python",None,MariaDB,None,"IntelliJ, Vim",GNU/Linux,iOS,No,0.0,Percentage of my salary,Full-Time,165000.0,111000.0,,3,3,One salary,One,7.5,3,In a previous job,,2001-5000,Services / Software Consulting / Digital,10,10
Male,44,Argentina,Córdoba,22.0,0.0,0.0,0,University,Incomplete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,No,SysAdmin / DevOps / SRE,"Amazon Web Services, Linux","Bash/Shell, Python",None,"Amazon RDS/Aurora, MySQL",None,Vim,GNU/Linux,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,100000.0,80000.0,,3,3,No,One,17.5,7,In a previous job,,11-50,Services / Software Consulting / Digital,9,7
Male,26,Argentina,Ciudad Autónoma de Buenos Aires,6.0,0.0,0.0,0,Terciary,Complete,Técnico súperior en soporte de infraestructuras,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,Architect,VMWare,None,None,None,None,"Notepad++, Vi, Vim, Visual Studio Code",Windows,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,180000.0,150000.0,,4,3,From one to three salaries,No,0.0,0,In a previous job,,2001-5000,Other industries,8,8
Male,34,Argentina,Ciudad Autónoma de Buenos Aires,10.0,10.0,3.0,1,University,Ongoing,Licenciatura en Informática,UAI - Universidad Abierta Interamericana,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,Infosec,"Amazon Web Services, Azure, Linux, Windows Server","Bash/Shell, HTML, Python",Django,"ElasticSearch, HANA, Microsoft SQL Server, Oracle",SoapUI,"Notepad++, Sublime Text, Visual Studio Code",Windows,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,106000.0,80000.0,,2,1,From one to three salaries,No,0.0,0,Never,No,5001-10000,Other industries,7,6
Male,33,Argentina,GBA,8.0,2.0,1.0,0,Secondary,Complete,,,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,HelpDesk,"Docker, Google Cloud Platform/App Engine, Linux, VMWare, Windows Server","Bash/Shell, PHP",".NET Core, jQuery","Apache HBase, MySQL",Postman,"IPython / Jupyter, Nano, Sublime Text, Vim, Visual Studio Code",GNU/Linux,Android,No,0.0,Percentage of my salary,Freelance,47000.0,44500.0,,4,3,No,No,0.0,0,Never,,101-200,Other industries,8,6
Male,26,Argentina,GBA,2.0,2.0,1.0,9,Secondary,Complete,,,"Yes, they were paid by myself, Yes, they were paid by my employer",No,No,HelpDesk,"Linux, VMWare, Windows Server",None,None,"Microsoft Azure (Tables, CosmosDB, SQL, etc), Oracle",None,None,Windows,Android,No,0.0,Percentage of my salary,Outsourced (work through a consultant or agency),61000.0,48000.0,,3,3,No,Three,17.0,7,Never,,10001+,Services / Software Consulting / Digital,8,6
Male,38,Argentina,Ciudad Autónoma de Buenos Aires,16.0,5.0,5.0,1,University,Ongoing,Licenciatura en Sistemas de Información,UK - Universidad Kennedy,"Yes, they were paid by myself",No,No,Technical Leader,"Linux, VMWare",Bash/Shell,SAP,"HANA, Oracle",None,"Notepad++, Vi",Windows,iOS,No,0.0,Gross,Full-Time,150000.0,100000.0,,2,2,One salary,No,0.0,0,,,2001-5000,Other industries,5,6
Male,24,Argentina,Ciudad Autónoma de Buenos Aires,5.0,0.0,5.0,0,Secondary,Complete,,,"Yes, they were paid by myself",No,Yes,Developer,Docker,Javascript,"Angular, Bootstrap",MySQL,Jest,Visual Studio,macOS,Android,No,0.0,Percentage of my salary,Full-Time,118000.0,93000.0,My salary is dollarized,3,4,No,No,0.0,0,Never,No,51-100,Software based product,9,9
Male,31,Argentina,Entre Ríos,8.0,0.0,0.0,0,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",No,Yes,Developer,Linux,"Bash/Shell, CSS, Groovy, HTML, Javascript, PHP","jQuery, Symfony, Magento","MariaDB, MySQL, PostgreSQL",None,"IntelliJ, PHPStorm, Visual Studio Code",macOS,iOS,No,0.0,Percentage of my salary,Full-Time,300000.0,300000.0,My salary is dollarized,4,4,One salary,No,0.0,0,Never,No,51-100,Software based product,10,9
Male,29,Argentina,Misiones,5.0,4.0,3.0,0,University,Complete,Ingeniería en Informática,UGD - Universidad Gaston Dachary,"Yes, they were paid by myself",Yes,No,Technical Leader,"Amazon Web Services, Docker, Linux","Javascript, PHP, SQL","Bootstrap, jQuery, Laravel, Vue.js","Amazon RDS/Aurora, MariaDB, Redis",PHPUnit,"PHPStorm, Visual Studio Code",GNU/Linux,Android,"Yes, passive",0.0,Gross,Full-Time,60240.96,50000.0,,2,2,No,No,0.0,0,In my current job,,101-200,Services / Software Consulting / Digital,5,6
Male,38,Argentina,Ciudad Autónoma de Buenos Aires,3.0,0.0,0.0,0,Terciary,Incomplete,Diseño Gráfico,nueva escuela,"Yes, they were paid by myself",No,No,UX,None,None,"Bootstrap, Vue.js",None,None,None,Windows,Android,No,0.0,Percentage of my salary,Full-Time,99000.0,78000.0,,1,2,No,No,0.0,0,In a previous job,,51-100,Software based product,3,3
Female,29,Argentina,Ciudad Autónoma de Buenos Aires,1.0,1.0,1.0,0,Terciary,Incomplete,Analista de Sistemas,ORT,No,No,No,Ux User Research Analyst,None,None,None,None,None,None,macOS,iOS,No,0.0,Percentage of my salary,Full-Time,100625.0,74989.0,,4,4,From one to three salaries,No,0.0,0,Never,,5001-10000,Software based product,10,8
Male,40,Argentina,Ciudad Autónoma de Buenos Aires,4.0,0.0,0.0,0,Postgraduate,Incomplete,Licenciatura en Relaciones del Trabajo,UBA - Universidad de Buenos Aires,"Yes, they were paid by myself, Yes, they were paid by my employer",No,Yes,BI Analyst / Data Analyst,VMWare,"Python, R, Qlik",None,"MySQL, SQLite, Qlik",None,"IPython / Jupyter, RStudio",Windows,Android,No,0.0,Percentage of my salary,Part-Time,40000.0,34500.0,,4,3,No,One,5.0,1,Never,,51-100,Services / Software Consulting / Digital,10,10
Male,24,Argentina,Santa Fe,1.0,1.0,1.0,0,University,Ongoing,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",No,No,Developer,Firebase,Swift,Cocoapods,None,None,Xcode,macOS,Android,No,0.0,Gross,Full-Time,50000.0,48000.0,,2,3,No,One,35.0,3,Never,No,51-100,Software based product,9,8
Male,40,Argentina,GBA,15.0,1.0,10.0,0,Terciary,Ongoing,Analista de Sistemas,IRSO,"Yes, they were paid by myself",No,Yes,Architect,"Docker, Google Cloud Platform/App Engine, Kubernetes, Mainframe","Go, HTML, Java, Kotlin, SQL","Akka, Hadoop, Hibernate, Node.js, Spark, Spring","ElasticSearch, Informix, MongoDB, MySQL, PostgreSQL",None,"Atom, Coda, IntelliJ, Sublime Text, Visual Studio",GNU/Linux,Android,"Yes, passive",0.0,Percentage of my salary,Full-Time,149000.0,106000.0,,3,3,No,No,15.0,6,Never,,101-200,Software based product,6,8
Male,29,Argentina,Provincia de Buenos Aires,9.0,1.0,1.0,0,University,Incomplete,Analista Programador Universitario,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by myself",Yes,Yes,Developer,"Amazon Web Services, Docker, Google Cloud Platform/App Engine, Heroku, Linux",Python,"Flask, Serverless ","Amazon DynamoDB, Amazon Redshift, PostgreSQL, Redis",Postman,Visual Studio Code,GNU/Linux,Android,No,0.0,Percentage of my salary,Full-Time,125000.0,95000.0,,3,3,No,Two,25.0,4,In a previous job,No,201-500,Services / Software Consulting / Digital,10,10
Male,34,Argentina,Córdoba,14.0,0.0,1.0,0,University,Incomplete,Analista de Sistemas,IUA - Instituto Universitario Aeronáutico,No,No,No,SysAdmin / DevOps / SRE,Amazon Web Services,None,None,"Amazon RDS/Aurora, Cassandra, ElasticSearch, Redis",None,"Notepad++, Vim, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,150000.0,125000.0,,3,4,No,No,0.0,0,Never,,11-50,Services / Software Consulting / Digital,10,10
Male,34,Argentina,Ciudad Autónoma de Buenos Aires,10.0,1.0,1.0,0,University,Complete,Ingeniería en Informática,UNLP - Universidad Nacional de La Plata,"Yes, they were paid by myself",No,Yes,SysAdmin / DevOps / SRE,Windows Server,Powershell,.NET Core,Microsoft SQL Server,None,None,GNU/Linux,Android,No,0.0,Gross,Full-Time,52000.0,42000.0,,1,1,No,No,0.0,0,In a previous job,,51-100,Services / Software Consulting / Digital,1,1
Male,25,Argentina,Ciudad Autónoma de Buenos Aires,3.0,3.0,2.0,0,University,Ongoing,Ingeniería en Computación,UBA - Universidad de Buenos Aires,No,No,Yes,Developer,"Amazon Web Services, Docker, Kubernetes, Linux","CSS, HTML, Java, Javascript, Python, SQL","Angular, Bootstrap, Node.js, React.js",PostgreSQL,None,Visual Studio Code,macOS,iOS,"Yes, passive",0.0,Gross,Full-Time,190000.0,120000.0,,3,3,One salary,Three,30.0,6,Never,,5001-10000,Software based product,8,9
Male,22,Argentina,Ciudad Autónoma de Buenos Aires,4.0,0.0,0.0,0,University,Ongoing,Licenciatura en Sistemas de Información,UADE - Universidad Argentina De la Empresa,"Yes, they were paid by my employer",Yes,No,Developer,OpenShift,".NET, HTML, Java, Javascript, SQL","Bootstrap, jQuery, Node.js, Spring","Microsoft SQL Server, MongoDB, MySQL",None,"Android Studio, Eclipse, Visual Studio Code",Windows,Android,No,0.0,Percentage of my salary,Full-Time,50000.0,41500.0,,2,2,No,No,0.0,0,Never,,101-200,Services / Software Consulting / Digital,6,9
Male,30,Argentina,Ciudad Autónoma de Buenos Aires,12.0,1.0,10.0,0,Secondary,Ongoing,,,"Yes, they were paid by myself",No,Yes,Developer,"Docker, Firebase, Linux, VMWare, Windows Server",PHP,None,PostgreSQL,None,Visual Studio Code,Windows,Android,No,0.0,Percentage of my salary,Full-Time,140000.0,102000.0,,3,2,No,Two,50.0,7,Never,Yes,501-1000,Other industries,1,1
Male,26,Argentina,Ciudad Autónoma de Buenos Aires,2.0,2.0,2.0,0,Terciary,Complete,Analista Programador,ISTEA - Instituto Superior Tecnológico Empresarial Argentino,"Yes, they were paid by myself",Yes,Yes,Developer,"Linux, Windows Server","HTML, Javascript, PHP, SQL, TypeScript","Angular, Bootstrap, CodeIgniter, Cordova, jQuery, Node.js, Symfony","MariaDB, MySQL",None,"Android Studio, Sublime Text",Windows,I don't have a cell phone / it's not a smartphone,No,0.0,Percentage of my salary,Full-Time,38000.0,34000.0,,1,1,No,No,0.0,0,Never,,11-50,Other industries,3,7
Male,29,Argentina,Ciudad Autónoma de Buenos Aires,9.0,1.0,1.0,0,University,Complete,Ingeniería en Sistemas de Información,UTN - Universidad Tecnológica Nacional,"Yes, they were paid by my employer",Yes,No,Developer,Amazon Web Services,".NET, C#, Javascript, TypeScript",".NET Core, Node.js, React.js",None,"Jest, Postman, React Testing Library",Visual Studio Code,Windows,Android,No,0.0,Gross,Remote (company from another country),280000.0,280000.0,My salary is dollarized,3,3,No,No,0.0,0,Never,,101-200,Services / Software Consulting / Digital,9,6
