,Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,suburb_count,CouncilArea_mode
123,Altona,11 Keeshan Ct,3,h,683500.0,S,Greg,7/11/2016,13.8,3018.0,3.0,1.0,1.0,530.0,137.37442942647843,Hobsons Bay,-37.8594,144.817,Western Metropolitan,5301.0,74,Hobsons Bay
124,Altona,1/136 Queen St,2,u,580000.0,S,Barlow,8/10/2016,13.8,3018.0,2.0,1.0,1.0,225.0,93.0,Hobsons Bay,-37.8696,144.827,Western Metropolitan,5301.0,74,Hobsons Bay
125,Altona,173 Queen St,3,h,1335000.0,S,hockingstuart,8/10/2016,13.8,3018.0,3.0,1.0,4.0,777.0,22.0,Hobsons Bay,-37.8697,144.8249,Western Metropolitan,5301.0,74,Hobsons Bay
126,Altona,1/265 Queen St,3,t,800000.0,SP,hockingstuart,8/10/2016,13.8,3018.0,3.0,2.0,2.0,280.0,137.37442942647843,Hobsons Bay,-37.8734,144.8143,Western Metropolitan,5301.0,74,Hobsons Bay
127,Altona,3/26 Grieve Pde,2,u,510000.0,S,Village,10/09/2016,13.8,3018.0,2.0,1.0,1.0,127.0,76.0,Hobsons Bay,-37.8686,144.8182,Western Metropolitan,5301.0,74,Hobsons Bay
128,Altona,261 Queen St,4,h,1070000.0,S,Barlow,10/09/2016,13.8,3018.0,4.0,2.0,2.0,695.0,137.37442942647843,Hobsons Bay,-37.8733,144.8147,Western Metropolitan,5301.0,74,Hobsons Bay
129,Altona,4/5 Rose St,2,u,425000.0,S,hockingstuart,10/09/2016,13.8,3018.0,2.0,1.0,2.0,115.0,57.0,Hobsons Bay,-37.871,144.8185,Western Metropolitan,5301.0,74,Hobsons Bay
130,Altona,1/60 David St,3,u,605000.0,S,Jas,10/12/2016,13.8,3018.0,3.0,2.0,2.0,230.0,137.37442942647843,Hobsons Bay,-37.8646,144.827,Western Metropolitan,5301.0,74,Hobsons Bay
131,Altona,1A Merritt Ct,3,t,705000.0,S,hockingstuart,11/02/2017,13.8,3018.0,3.0,2.0,2.0,197.0,152.0,Hobsons Bay,-37.8579,144.8181,Western Metropolitan,5301.0,74,Hobsons Bay
132,Altona,4/31 Millers Rd,2,u,391000.0,SP,Greg,11/02/2017,13.8,3018.0,2.0,1.0,1.0,0.0,65.0,Hobsons Bay,-37.8678,144.8384,Western Metropolitan,5301.0,74,Hobsons Bay
133,Altona,111/112 Pier St,2,u,440000.0,SP,hockingstuart,11/02/2017,13.8,3018.0,2.0,1.0,1.0,0.0,137.37442942647843,Hobsons Bay,-37.8659,144.83100000000005,Western Metropolitan,5301.0,74,Hobsons Bay
134,Altona,24 Wren St,4,h,845000.0,S,hockingstuart,11/02/2017,13.8,3018.0,4.0,1.0,2.0,745.0,130.0,Hobsons Bay,-37.8658,144.8155,Western Metropolitan,5301.0,74,Hobsons Bay
135,Altona,1/152 Blyth St,3,t,743000.0,SP,Gunn&Co,12/11/2016,13.8,3018.0,3.0,2.0,2.0,211.0,176.0,Hobsons Bay,-37.8698,144.816,Western Metropolitan,5301.0,74,Hobsons Bay
136,Altona,4/57 Blyth St,3,u,730000.0,SP,Barlow,13/08/2016,13.8,3018.0,3.0,2.0,1.0,69.0,141.0,Hobsons Bay,-37.868,144.8286,Western Metropolitan,5301.0,74,Hobsons Bay
137,Altona,164 Maidstone St,3,h,635000.0,S,Sweeney,14/05/2016,13.8,3018.0,3.0,1.0,4.0,625.0,137.37442942647843,Hobsons Bay,-37.8611,144.8114,Western Metropolitan,5301.0,74,Hobsons Bay
138,Altona,3/25 Rayner St,2,u,620000.0,SP,hockingstuart,14/05/2016,13.8,3018.0,2.0,1.0,1.0,168.0,137.37442942647843,Hobsons Bay,-37.8676,144.8202,Western Metropolitan,5301.0,74,Hobsons Bay
139,Altona,3/46 Sargood St,2,u,447000.0,S,Burnham,15/10/2016,13.8,3018.0,2.0,1.0,1.0,137.0,77.0,Hobsons Bay,-37.8655,144.8299,Western Metropolitan,5301.0,74,Hobsons Bay
140,Altona,1/57 Blyth St,3,u,730000.0,SP,Barlow,16/04/2016,13.8,3018.0,3.0,2.0,1.0,70.0,137.37442942647843,Hobsons Bay,-37.868,144.8287,Western Metropolitan,5301.0,74,Hobsons Bay
141,Altona,22 Fenfield St,3,h,678000.0,S,hockingstuart,16/04/2016,13.8,3018.0,3.0,1.0,2.0,606.0,87.0,Hobsons Bay,-37.8608,144.8124,Western Metropolitan,5301.0,74,Hobsons Bay
142,Altona,5/8 David St,2,u,580000.0,PI,Biggin,16/07/2016,13.8,3018.0,2.0,2.0,1.0,175.0,76.0,Hobsons Bay,-37.8687,144.8268,Western Metropolitan,5301.0,74,Hobsons Bay
143,Altona,1/28 Seves St,3,h,712000.0,S,hockingstuart,17/09/2016,13.8,3018.0,3.0,1.0,2.0,363.0,137.37442942647843,Hobsons Bay,-37.8674,144.8375,Western Metropolitan,5301.0,74,Hobsons Bay
144,Altona,27 McIntyre Dr,3,h,840000.0,SP,Greg,18/03/2017,13.8,3018.0,3.0,2.0,2.0,534.0,136.0,Hobsons Bay,-37.86,144.8245,Western Metropolitan,5301.0,74,Hobsons Bay
145,Altona,4 Boyd St,3,h,980000.0,S,Barlow,19/11/2016,13.8,3018.0,3.0,1.0,2.0,724.0,137.37442942647843,Hobsons Bay,-37.8672,144.817,Western Metropolitan,5301.0,74,Hobsons Bay
146,Altona,12 Spear Ct,3,t,605100.0,S,hockingstuart,22/05/2016,13.8,3018.0,3.0,2.0,0.0,265.0,137.37442942647843,Hobsons Bay,-37.8583,144.8172,Western Metropolitan,5301.0,74,Hobsons Bay
147,Altona,185 Queen St,3,h,880000.0,PI,Barlow,22/08/2016,13.8,3018.0,3.0,3.0,1.0,577.0,137.37442942647843,Hobsons Bay,-37.8699,144.8235,Western Metropolitan,5301.0,74,Hobsons Bay
148,Altona,3/20 Mulga St,3,u,577000.0,S,Williams,23/04/2016,13.8,3018.0,3.0,2.0,1.0,205.0,113.0,Hobsons Bay,-37.8684,144.815,Western Metropolitan,5301.0,74,Hobsons Bay
149,Altona,51 Millers Rd,4,h,1030000.0,S,Barlow,25/02/2017,13.8,3018.0,4.0,1.0,0.0,797.0,137.37442942647843,Hobsons Bay,-37.8663,144.8387,Western Metropolitan,5301.0,74,Hobsons Bay
150,Altona,2/119 Railway St N,3,u,605000.0,S,Barlow,25/02/2017,13.8,3018.0,3.0,1.0,2.0,181.0,137.37442942647843,Hobsons Bay,-37.8659,144.822,Western Metropolitan,5301.0,74,Hobsons Bay
151,Altona,24 McIntyre Dr,3,h,753000.0,S,Barlow,27/06/2016,13.8,3018.0,3.0,2.0,2.0,529.0,137.37442942647843,Hobsons Bay,-37.8612,144.8247,Western Metropolitan,5301.0,74,Hobsons Bay
152,Altona,104 Maidstone St,2,h,857000.0,SP,hockingstuart,27/11/2016,13.8,3018.0,2.0,2.0,1.0,675.0,100.0,Hobsons Bay,-37.8653,144.8129,Western Metropolitan,5301.0,74,Hobsons Bay
153,Altona,49 Bent St,3,h,1500000.0,S,Barlow,28/05/2016,13.8,3018.0,3.0,1.0,1.0,929.0,137.37442942647843,Hobsons Bay,-37.8651,144.832,Western Metropolitan,5301.0,74,Hobsons Bay
154,Altona,5/57 Blyth St,3,u,730000.0,SP,Barlow,28/05/2016,13.8,3018.0,3.0,2.0,1.0,70.0,3.0,Hobsons Bay,-37.868,144.8285,Western Metropolitan,5301.0,74,Hobsons Bay
155,Altona,15 Kookaburra St,3,h,900000.0,S,Sweeney,28/05/2016,13.8,3018.0,3.0,1.0,4.0,697.0,137.37442942647843,Hobsons Bay,-37.871,144.8075,Western Metropolitan,5301.0,74,Hobsons Bay
156,Altona,219 Civic Pde,3,h,740000.0,S,Greg,28/08/2016,13.8,3018.0,3.0,1.0,2.0,604.0,137.37442942647843,Hobsons Bay,-37.8631,144.8195,Western Metropolitan,5301.0,74,Hobsons Bay
157,Altona,3 Curtin Ct,4,h,931000.0,S,Sweeney,28/08/2016,13.8,3018.0,4.0,2.0,3.0,532.0,137.37442942647843,Hobsons Bay,-37.8637,144.8365,Western Metropolitan,5301.0,74,Hobsons Bay
158,Altona,2/60 David St,2,h,535600.0,SP,Compton,30/07/2016,13.8,3018.0,2.0,1.0,1.0,154.0,91.0,Hobsons Bay,-37.8646,144.8272,Western Metropolitan,5301.0,74,Hobsons Bay
159,Altona North,45 Hearn St,5,h,1085000.0,S,FN,3/09/2016,11.1,3025.0,5.0,3.0,6.0,592.0,251.0,Hobsons Bay,-37.8388,144.8567,Western Metropolitan,5132.0,56,Hobsons Bay
160,Altona North,4 Knapp St,3,h,781000.0,S,Jas,3/09/2016,11.1,3025.0,3.0,1.0,2.0,533.0,117.0,Hobsons Bay,-37.8291,144.835,Western Metropolitan,5132.0,56,Hobsons Bay
161,Altona North,21 Hatherley Gr,3,h,750000.0,SP,Jas,4/03/2017,11.1,3025.0,3.0,1.0,3.0,554.0,137.37442942647843,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,56,Hobsons Bay
162,Altona North,3/66 Marion St,2,t,421000.0,S,hockingstuart,4/03/2017,11.1,3025.0,2.0,1.0,1.0,77.0,77.0,Hobsons Bay,-37.8351,144.8529,Western Metropolitan,5132.0,56,Hobsons Bay
163,Altona North,153 Mills St,3,h,1405000.0,S,Sweeney,4/03/2017,11.1,3025.0,3.0,1.0,3.0,655.0,137.37442942647843,Hobsons Bay,-37.8338,144.8562,Western Metropolitan,5132.0,56,Hobsons Bay
164,Altona North,33 Carthy St,3,h,683000.0,S,FN,4/06/2016,11.1,3025.0,3.0,1.0,2.0,534.0,167.0,Hobsons Bay,-37.8284,144.8355,Western Metropolitan,5132.0,56,Hobsons Bay
165,Altona North,16 Harris St,3,h,623000.0,S,Sweeney,4/06/2016,11.1,3025.0,3.0,1.0,3.0,540.0,137.37442942647843,Hobsons Bay,-37.8267,144.8368,Western Metropolitan,5132.0,56,Hobsons Bay
166,Altona North,1/5 Little St,3,h,720000.0,VB,Greg,6/08/2016,11.1,3025.0,3.0,2.0,1.0,0.0,130.0,Hobsons Bay,-37.8379,144.8583,Western Metropolitan,5132.0,56,Hobsons Bay
167,Altona North,1/95 Mills St,3,h,588000.0,S,Williams,7/05/2016,11.1,3025.0,3.0,1.0,1.0,328.0,118.0,Hobsons Bay,-37.838,144.8555,Western Metropolitan,5132.0,56,Hobsons Bay
168,Altona North,5 Binns St,3,h,710000.0,PI,Village,7/11/2016,11.1,3025.0,3.0,1.0,3.0,540.0,116.0,Hobsons Bay,-37.8294,144.8378,Western Metropolitan,5132.0,56,Hobsons Bay
169,Altona North,25 Allan St,4,h,875000.0,SP,Jas,8/10/2016,11.1,3025.0,3.0,1.0,4.0,559.0,169.0,Hobsons Bay,-37.8448,144.8529,Western Metropolitan,5132.0,56,Hobsons Bay
170,Altona North,21 Hatherley Gr,3,h,700000.0,VB,Jas,10/12/2016,11.1,3025.0,3.0,1.0,3.0,554.0,137.37442942647843,Hobsons Bay,-37.8449,144.85,Western Metropolitan,5132.0,56,Hobsons Bay
171,Altona North,1/256 Mason St,2,t,640000.0,S,Williams,11/03/2017,11.1,3025.0,2.0,1.0,1.0,252.0,137.37442942647843,Hobsons Bay,-37.8397,144.8602,Western Metropolitan,5132.0,56,Hobsons Bay
172,Altona North,21 Allan St,4,h,650000.0,SP,Williams,12/06/2016,11.1,3025.0,4.0,1.0,4.0,558.0,137.37442942647843,Hobsons Bay,-37.8451,144.8529,Western Metropolitan,5132.0,56,Hobsons Bay
173,Altona North,2/36 May St,3,h,675000.0,S,hockingstuart,14/05/2016,11.1,3025.0,3.0,2.0,2.0,171.0,109.0,Hobsons Bay,-37.8337,144.8554,Western Metropolitan,5132.0,56,Hobsons Bay
174,Altona North,11 Beevers St,3,h,708000.0,S,Greg,15/10/2016,11.1,3025.0,3.0,1.0,2.0,585.0,97.0,Hobsons Bay,-37.8258,144.8523,Western Metropolitan,5132.0,56,Hobsons Bay
175,Altona North,10 Murphy St,4,h,965000.0,SP,Gunn&Co,15/10/2016,11.1,3025.0,4.0,1.0,4.0,851.0,137.37442942647843,Hobsons Bay,-37.8345,144.8444,Western Metropolitan,5132.0,56,Hobsons Bay
176,Altona North,16 Beevers St,3,h,680000.0,S,Sweeney,19/11/2016,11.1,3025.0,3.0,1.0,3.0,551.0,137.37442942647843,Hobsons Bay,-37.8254,144.8514,Western Metropolitan,5132.0,56,Hobsons Bay
177,Altona North,21 Neal Ct,3,h,770000.0,SP,hockingstuart,19/11/2016,11.1,3025.0,3.0,1.0,3.0,602.0,603.0,Hobsons Bay,-37.8327,144.8451,Western Metropolitan,5132.0,56,Hobsons Bay
178,Altona North,31 Duosa Rd,3,h,923000.0,S,Greg,22/05/2016,11.1,3025.0,3.0,1.0,2.0,740.0,137.37442942647843,Hobsons Bay,-37.8269,144.8455,Western Metropolitan,5132.0,56,Hobsons Bay
179,Altona North,252 Millers Rd,4,h,693000.0,SP,Raine&Horne,22/05/2016,11.1,3025.0,4.0,2.0,4.0,315.0,170.0,Hobsons Bay,-37.8391,144.8467,Western Metropolitan,5132.0,56,Hobsons Bay
180,Altona North,1/156 Chambers Rd,3,h,620000.0,SP,Hunter,22/08/2016,11.1,3025.0,5.0,2.0,2.0,276.0,100.0,Hobsons Bay,-37.8262,144.8443,Western Metropolitan,5132.0,56,Hobsons Bay
181,Altona North,2 Gadsden St,3,h,728500.0,S,Jas,22/08/2016,11.1,3025.0,3.0,1.0,1.0,531.0,157.0,Hobsons Bay,-37.8277,144.8385,Western Metropolitan,5132.0,56,Hobsons Bay
182,Altona North,24 Hansen St,3,h,931000.0,S,hockingstuart,22/08/2016,11.1,3025.0,3.0,2.0,1.0,590.0,160.0,Hobsons Bay,-37.8382,144.8649,Western Metropolitan,5132.0,56,Hobsons Bay
183,Altona North,4 Prismall St,3,h,988000.0,S,Sweeney,22/08/2016,11.1,3025.0,3.0,1.0,4.0,715.0,137.37442942647843,Hobsons Bay,-37.8423,144.8632,Western Metropolitan,5132.0,56,Hobsons Bay
184,Altona North,122 McIntosh Rd,3,h,590000.0,S,Village,23/04/2016,11.1,3025.0,3.0,1.0,2.0,561.0,137.37442942647843,Hobsons Bay,-37.8444,144.8491,Western Metropolitan,5132.0,56,Hobsons Bay
185,Altona North,35 May St,2,h,610000.0,S,RT,24/09/2016,11.1,3025.0,2.0,1.0,2.0,691.0,137.37442942647843,Hobsons Bay,-37.834,144.8553,Western Metropolitan,5132.0,56,Hobsons Bay
186,Altona North,6 Hill St,3,h,815000.0,S,hockingstuart,25/02/2017,11.1,3025.0,3.0,2.0,3.0,555.0,130.0,Hobsons Bay,-37.8318,144.8388,Western Metropolitan,5132.0,56,Hobsons Bay
187,Altona North,84 May St,4,h,970000.0,S,Greg,25/02/2017,11.1,3025.0,4.0,1.0,2.0,708.0,137.37442942647843,Hobsons Bay,-37.833,144.8494,Western Metropolitan,5132.0,56,Hobsons Bay
188,Altona North,155 Chambers Rd,4,h,760000.0,S,Hunter,27/06/2016,11.1,3025.0,4.0,1.0,3.0,668.0,137.37442942647843,Hobsons Bay,-37.8262,144.8439,Western Metropolitan,5132.0,56,Hobsons Bay
189,Altona North,268d Mason St,4,t,847500.0,S,RT,27/06/2016,11.1,3025.0,4.0,3.0,1.0,252.0,137.37442942647843,Hobsons Bay,-37.8393,144.8568,Western Metropolitan,5132.0,56,Hobsons Bay
190,Altona North,5 Cresser St,4,h,1200000.0,SP,RT,27/11/2016,11.1,3025.0,4.0,1.0,4.0,633.0,158.0,Hobsons Bay,-37.8375,144.8541,Western Metropolitan,5132.0,56,Hobsons Bay
191,Altona North,107 McIntosh Rd,3,h,700000.0,SP,Hunter,27/11/2016,11.1,3025.0,3.0,1.0,1.0,557.0,137.37442942647843,Hobsons Bay,-37.8441,144.8505,Western Metropolitan,5132.0,56,Hobsons Bay
192,Altona North,10 Knapp St,3,h,625000.0,PI,Hunter,28/05/2016,11.1,3025.0,3.0,1.0,1.0,536.0,137.37442942647843,Hobsons Bay,-37.8285,144.8351,Western Metropolitan,5132.0,56,Hobsons Bay
193,Altona North,4/221 Blackshaws Rd,2,u,292000.0,S,Jas,28/08/2016,11.1,3025.0,2.0,1.0,1.0,153.0,70.0,Hobsons Bay,-37.8332,144.8649,Western Metropolitan,5132.0,56,Hobsons Bay
194,Armadale,8/19 Mercer Rd,2,u,599000.0,S,Jellis,3/09/2016,6.3,3143.0,2.0,1.0,1.0,0.0,76.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0,81,Stonnington
195,Armadale,1/42 Adelaide St,2,u,550000.0,VB,Noel,3/12/2016,6.3,3143.0,2.0,1.0,0.0,861.0,137.37442942647843,Stonnington,-37.8539,145.0284,Southern Metropolitan,4836.0,81,Stonnington
196,Armadale,14/71 Denbigh Rd,3,u,995000.0,S,Marshall,3/12/2016,6.3,3143.0,3.0,2.0,2.0,0.0,100.0,Stonnington,-37.8552,145.016,Southern Metropolitan,4836.0,81,Stonnington
197,Armadale,4/769 High St,3,t,1205000.0,S,Jellis,3/12/2016,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,Stonnington,-37.854,145.0135,Southern Metropolitan,4836.0,81,Stonnington
198,Armadale,7 Llaneast St,3,h,1939000.0,S,Jellis,3/12/2016,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,Stonnington,-37.8614,145.0274,Southern Metropolitan,4836.0,81,Stonnington
199,Armadale,9/55 Northcote Rd,1,u,421500.0,S,Biggin,3/12/2016,6.3,3143.0,1.0,1.0,0.0,0.0,137.37442942647843,Stonnington,-37.853,145.0167,Southern Metropolitan,4836.0,81,Stonnington
200,Armadale,28 Cambridge St,3,h,1870000.0,S,Hodges,4/03/2017,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,Stonnington,-37.8592,145.0182,Southern Metropolitan,4836.0,81,Stonnington
201,Armadale,3/16 Fulton St,2,u,678000.0,S,hockingstuart,4/03/2017,6.3,3143.0,2.0,1.0,2.0,0.0,137.37442942647843,Stonnington,-37.8538,145.0127,Southern Metropolitan,4836.0,81,Stonnington
202,Armadale,3/20 Mercer Rd,3,t,1918000.0,SP,Jellis,4/03/2017,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836.0,81,Stonnington
203,Armadale,1/77 Wattletree Rd,2,u,660000.0,SP,hockingstuart,4/03/2017,6.3,3143.0,2.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8619,145.0257,Southern Metropolitan,4836.0,81,Stonnington
204,Armadale,12 Willis St,3,h,2050000.0,S,Marshall,4/03/2017,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,Stonnington,-37.8574,145.0281,Southern Metropolitan,4836.0,81,Stonnington
205,Armadale,8/71 Denbigh Rd,2,u,700000.0,VB,Jellis,4/06/2016,6.3,3143.0,2.0,1.0,2.0,0.0,137.37442942647843,Stonnington,-37.8552,145.016,Southern Metropolitan,4836.0,81,Stonnington
206,Armadale,553 Dandenong Rd,5,h,1525000.0,PI,Jellis,7/05/2016,6.3,3143.0,8.0,2.0,2.0,693.0,137.37442942647843,Stonnington,-37.8638,145.0229,Southern Metropolitan,4836.0,81,Stonnington
207,Armadale,9/19 Mercer Rd,3,u,735000.0,PI,Marshall,7/05/2016,6.3,3143.0,3.0,2.0,1.0,2113.0,14.0,Stonnington,-37.8543,145.0262,Southern Metropolitan,4836.0,81,Stonnington
208,Armadale,6/26 Mercer Rd,2,u,825000.0,S,Jellis,7/05/2016,6.3,3143.0,2.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8528,145.0268,Southern Metropolitan,4836.0,81,Stonnington
209,Armadale,538a Orrong Rd,3,t,1586000.0,S,RT,7/05/2016,6.3,3143.0,2.0,2.0,2.0,246.0,137.37442942647843,Stonnington,-37.8566,145.0116,Southern Metropolitan,4836.0,81,Stonnington
210,Armadale,18/41 Kooyong Rd,2,u,645000.0,S,Marshall,8/10/2016,6.3,3143.0,3.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836.0,81,Stonnington
211,Armadale,10 William St,1,h,1435000.0,SP,Jellis,8/10/2016,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,Stonnington,-37.8564,145.0228,Southern Metropolitan,4836.0,81,Stonnington
212,Armadale,15/405 Dandenong Rd,1,u,280000.0,PI,hockingstuart,10/09/2016,6.3,3143.0,1.0,1.0,1.0,0.0,38.0,Stonnington,-37.8619,145.0185,Southern Metropolitan,4836.0,81,Stonnington
213,Armadale,1/2 Armadale St,1,u,400000.0,PI,hockingstuart,10/12/2016,6.3,3143.0,1.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8605,145.0185,Southern Metropolitan,4836.0,81,Stonnington
214,Armadale,4/20 Mercer Rd,2,h,1780000.0,S,Marshall,10/12/2016,6.3,3143.0,2.0,2.0,2.0,0.0,137.37442942647843,Stonnington,-37.8537,145.0267,Southern Metropolitan,4836.0,81,Stonnington
215,Armadale,8/58 Sutherland Rd,2,u,592500.0,S,hockingstuart,10/12/2016,6.3,3143.0,2.0,1.0,1.0,0.0,73.0,Stonnington,-37.8574,145.0174,Southern Metropolitan,4836.0,81,Stonnington
216,Armadale,40 New St,2,h,1210000.0,S,Marshall,12/11/2016,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,Stonnington,-37.8543,145.016,Southern Metropolitan,4836.0,81,Stonnington
217,Armadale,7/53 Wattletree Rd,1,u,390000.0,S,Jellis,14/05/2016,6.3,3143.0,1.0,1.0,0.0,881.0,137.37442942647843,Stonnington,-37.8614,145.0222,Southern Metropolitan,4836.0,81,Stonnington
218,Armadale,791 High St,3,h,1800000.0,PI,RT,15/10/2016,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,Stonnington,-37.8545,145.0145,Southern Metropolitan,4836.0,81,Stonnington
219,Armadale,25 Llaneast St,4,h,2200000.0,PI,Jellis,15/10/2016,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,Stonnington,-37.8613,145.0264,Southern Metropolitan,4836.0,81,Stonnington
220,Armadale,8/569 Orrong Rd,1,u,324000.0,S,Jellis,16/04/2016,6.3,3143.0,1.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8537,145.0114,Southern Metropolitan,4836.0,81,Stonnington
221,Armadale,34a Rose St,2,h,1125000.0,S,RT,17/09/2016,6.3,3143.0,3.0,1.0,2.0,169.0,137.37442942647843,Stonnington,-37.851,145.0161,Southern Metropolitan,4836.0,81,Stonnington
222,Armadale,42 Rose St,3,h,2250000.0,S,Marshall,17/09/2016,6.3,3143.0,3.0,3.0,1.0,301.0,137.37442942647843,Stonnington,-37.8511,145.0167,Southern Metropolitan,4836.0,81,Stonnington
223,Armadale,12 Auburn Gr,3,h,2360000.0,S,hockingstuart,18/03/2017,6.3,3143.0,3.0,2.0,0.0,336.0,137.37442942647843,Stonnington,-37.8558,145.015,Southern Metropolitan,4836.0,81,Stonnington
224,Armadale,31 Hume St,2,h,1900000.0,VB,Jellis,18/03/2017,6.3,3143.0,2.0,2.0,0.0,207.0,137.37442942647843,Stonnington,-37.8571,145.0224,Southern Metropolitan,4836.0,81,Stonnington
225,Armadale,10/581 Orrong Rd,1,u,440000.0,SP,Jellis,18/03/2017,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,Stonnington,-37.8531,145.0115,Southern Metropolitan,4836.0,81,Stonnington
226,Armadale,7/579 Dandenong Rd,2,u,490000.0,PI,Ray,18/06/2016,6.3,3143.0,2.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8646,145.0247,Southern Metropolitan,4836.0,81,Stonnington
227,Armadale,19 Glassford St,3,h,2365000.0,S,Marshall,18/06/2016,6.3,3143.0,3.0,2.0,1.0,316.0,137.37442942647843,Stonnington,-37.8521,145.019,Southern Metropolitan,4836.0,81,Stonnington
228,Armadale,14 New St,3,h,1300000.0,VB,Jellis,18/06/2016,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,Stonnington,-37.8542,145.0149,Southern Metropolitan,4836.0,81,Stonnington
229,Armadale,7/501 Orrong Rd,3,u,732000.0,S,Gary,18/06/2016,6.3,3143.0,3.0,2.0,2.0,0.0,137.37442942647843,Stonnington,-37.8597,145.0104,Southern Metropolitan,4836.0,81,Stonnington
230,Armadale,6/51 Armadale St,2,u,704000.0,SP,Greg,19/11/2016,6.3,3143.0,2.0,1.0,1.0,0.0,74.0,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836.0,81,Stonnington
231,Armadale,12/41 Kooyong Rd,2,u,620000.0,VB,Marshall,19/11/2016,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,Stonnington,-37.8596,145.0198,Southern Metropolitan,4836.0,81,Stonnington
232,Armadale,63 Denbigh Rd,3,h,1900000.0,S,Marshall,22/05/2016,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,Stonnington,-37.8559,145.0158,Southern Metropolitan,4836.0,81,Stonnington
233,Armadale,13/56 Sutherland Rd,1,u,315000.0,SP,Fletchers,22/08/2016,6.3,3143.0,1.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8575,145.0174,Southern Metropolitan,4836.0,81,Stonnington
234,Armadale,7/22 Derby St,1,u,450000.0,PI,hockingstuart,24/09/2016,6.3,3143.0,1.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8509,145.0203,Southern Metropolitan,4836.0,81,Stonnington
235,Armadale,10/51 Armadale St,2,u,710000.0,S,Jellis,25/02/2017,6.3,3143.0,2.0,1.0,1.0,2471.0,80.0,Stonnington,-37.8573,145.0186,Southern Metropolitan,4836.0,81,Stonnington
236,Armadale,2/377 Dandenong Rd,2,u,872000.0,S,Jellis,25/02/2017,6.3,3143.0,2.0,1.0,1.0,1194.0,137.37442942647843,Stonnington,-37.8604,145.0147,Southern Metropolitan,4836.0,81,Stonnington
237,Armadale,1/14 Denbigh Rd,2,u,598000.0,S,hockingstuart,25/02/2017,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,Stonnington,-37.8593,145.0156,Southern Metropolitan,4836.0,81,Stonnington
238,Armadale,75 Sutherland Rd,3,h,1285000.0,S,Marshall,25/02/2017,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,Stonnington,-37.8554,145.0173,Southern Metropolitan,4836.0,81,Stonnington
239,Armadale,1/403 Dandenong Rd,2,u,520000.0,S,hockingstuart,27/06/2016,6.3,3143.0,1.0,1.0,1.0,0.0,76.0,Stonnington,-37.8618,145.0183,Southern Metropolitan,4836.0,81,Stonnington
240,Armadale,3/769 High St,3,t,1101000.0,S,Jellis,27/11/2016,6.3,3143.0,3.0,1.0,2.0,103.0,3.0,Stonnington,-37.8542,145.0135,Southern Metropolitan,4836.0,81,Stonnington
241,Armadale,17 Kooyong Rd,4,h,2000000.0,PI,Marshall,28/05/2016,6.3,3143.0,4.0,3.0,4.0,544.0,137.37442942647843,Stonnington,-37.8611,145.0195,Southern Metropolitan,4836.0,81,Stonnington
242,Armadale,1/31 Mercer Rd,3,u,869000.0,S,Jellis,28/05/2016,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,Stonnington,-37.853,145.0264,Southern Metropolitan,4836.0,81,Stonnington
243,Armadale,2/532 Orrong Rd,2,u,565000.0,S,Ray,28/08/2016,6.3,3143.0,3.0,1.0,1.0,0.0,137.37442942647843,Stonnington,-37.8573,145.0112,Southern Metropolitan,4836.0,81,Stonnington
244,Armadale,5/555 Orrong Rd,1,u,567000.0,S,hockingstuart,28/08/2016,6.3,3143.0,1.0,1.0,1.0,0.0,53.0,Stonnington,-37.8549,145.0113,Southern Metropolitan,4836.0,81,Stonnington
